28,53.58,0,2020,188100000.0
29,12.97,1,2020,120660000.0
30,142.034,1,2020,1869999999.0
31,171.1005,0,2020,3953999000.0
32,200.4,0,2020,1595000000.0
33,53.01,0,2020,430100000.0
34,177.62,0,2020,1700000000.0
35,12.19,0,2020,91336000.0
36,84.76,0,2020,420000001.0
37,29.9,1,2020,249000100.0
38,163.91,0,2019,603000000.0
39,84.65,0,2020,1297999990.0
40,47.3,1,2020,302500000.0
41,74.01,0,2020,581110000.0
42,66.03,0,2019,851770000.0
43,84.866,1,2020,803700000.0
44,6.72,1,2020,1010000000.0
45,77.34899999999998,1,2020,731000000.0
46,109.1,0,2019,560000000.0
47,121.63,1,2020,2503000000.0
48,84.87,0,2020,787920000.0
49,23.37,1,2020,80888800.0
50,127.33,0,2020,1765800000.0
51,84.6824,0,2020,716923000.0
52,22.24,1,2020,143888800.0
53,64.78,1,2020,379000000.0
54,119.8906,1,2019,2948999000.0
55,81.68,1,2020,941111000.0
56,33.74,1,2020,140133000.0
57,141.32,0,2020,3661227000.0
58,72.34,1,2020,501150000.0
59,32.76,0,2020,541050000.0
60,84.96,0,2020,732120000.0
61,59.91,0,2020,1025000000.0
62,120.97,0,2020,1791000000.0
63,101.32,0,2020,720000000.0
64,38.47,1,2020,540990000.0
65,85.0,0,2020,1481000000.0
66,14.28,0,2020,121808000.0
67,84.5839,1,2019,1385116000.0
68,114.93,0,2020,1703000000.0
69,58.09,0,2020,480000000.0
70,139.28,1,2020,783000000.0
71,42.43,1,2020,281100000.0
72,84.89,0,2020,625380000.0
73,84.88,0,2020,998980000.0
74,72.63,0,2020,592950000.0
75,134.2,0,2020,889999990.0
76,147.4,1,2020,651110000.0
77,14.06,0,2020,124000000.0
78,236.07,0,2020,1233300000.0
79,59.9858,1,2019,961060000.0
80,114.926,1,2020,974270000.0
81,59.65,0,2020,735790000.0
82,13.32,1,2020,157888880.0
83,84.97,1,2020,606100000.0
84,45.44,0,2020,415999999.0
85,49.5,1,2020,564970000.0
86,131.3,0,2020,1188990000.0
87,140.51,0,2019,753009001.0
88,84.84,1,2020,800000000.0
89,24.76,0,2020,310600000.0
90,59.508,0,2020,1362511001.0
91,46.8,0,2020,471990000.0
92,72.41,1,2020,618263800.0
93,14.671,0,2020,177800000.0
94,147.44,1,2020,2611000000.0
95,55.85,0,2019,750009999.0
96,53.23,1,2020,207770000.0
97,42.16,1,2020,635000000.0
98,59.34,1,2020,588899001.0
99,131.34,1,2020,1036100000.0
100,59.04,1,2020,150000000.0
101,42.54,1,2020,637887000.0
102,84.97,0,2020,563900000.0
103,70.71,1,2020,789300000.0
104,83.86,0,2020,577700000.0
105,99.93,0,2020,1121110000.0
106,84.82,1,2020,1185699900.0
107,80.0,1,2020,828920000.0
108,41.53,1,2020,828920000.0
109,75.04,1,2020,539999000.0
110,84.956,0,2020,711000000.0
111,52.26,0,2020,155900000.0
112,31.41,1,2020,168100000.0
113,84.77,0,2020,1231900000.0
114,98.89,1,2020,611000000.0
115,143.36,0,2020,1828000000.0
116,84.93,1,2020,1301510000.0
117,46.78,0,2020,125330000.0
118,84.94,0,2020,601199990.0
119,84.68,0,2020,610000000.0
120,134.914,0,2020,950000000.0
121,78.54,1,2020,632777000.0
122,187.215,1,2020,2330000000.0
123,59.94,0,2020,1059999999.0
124,59.75,0,2020,823888888.0
125,70.84,0,2020,435600000.0
126,87.57,1,2020,755510000.0
127,113.05,0,2020,704000000.0
128,61.52,0,2020,711110000.0
129,67.13,0,2020,1282500000.0
130,58.03,1,2020,732600000.0
131,84.88,0,2020,1110820000.0
132,14.06,0,2020,121211000.0
133,142.26,0,2019,1625052090.0
134,51.756,0,2019,911440000.0
135,84.9783,0,2019,1365000000.0
136,84.96,0,2020,808000000.0
137,95.67,0,2020,1810300000.0
138,84.88,0,2020,726777700.0
139,10.91,1,2020,135666000.0
140,59.78,0,2020,780250000.0
141,49.92,1,2019,503300000.0
142,27.77,1,2020,85550000.0
143,39.21,0,2020,222000000.0
144,42.3,1,2020,467999000.0
145,84.95,0,2020,963987360.0
146,84.95,0,2020,1485300000.0
147,49.2,1,2019,467000000.0
148,58.14,0,2019,735373000.0
149,22.91,1,2020,350000000.0
150,49.59,0,2020,235700000.0
151,57.5033,1,2020,648900000.0
152,12.06,0,2020,92900000.0
153,84.884,0,2020,1334612600.0
154,84.514,0,2019,665000000.0
155,49.5,0,2020,478310000.0
156,57.28,1,2020,361001000.0
157,28.31,1,2020,148000000.0
158,114.48,0,2020,560480000.0
159,44.64,1,2020,486770000.0
160,16.6,0,2019,127000000.0
161,73.27,0,2020,527273350.0
162,84.99,0,2020,1412000000.0
163,84.84,0,2020,682700000.0
164,114.78,0,2019,1721300000.0
165,81.46,0,2020,600000000.0
166,49.5,1,2020,616790000.0
167,84.6,0,2020,738800000.0
168,84.78,0,2020,623000777.0
169,84.98,0,2020,487000777.0
170,84.95,0,2020,1089450000.0
171,35.55,1,2019,305550000.0
172,134.25,0,2020,1499999999.0
173,59.88800000000001,0,2020,1889999999.0
174,74.04,0,2020,389110000.0
175,114.69,0,2020,1011000000.0
176,239.484,1,2019,1619900000.0
177,82.17,0,2020,545777000.0
178,83.7,0,2020,505610000.0
179,114.48,0,2020,752830000.0
180,12.97,0,2019,103100000.0
181,12.05,0,2019,112100000.0
182,12.06,0,2019,103100000.0
183,12.97,0,2019,112100000.0
184,19.6437,1,2020,142890000.0
185,84.95,1,2020,689130000.0
186,82.27,0,2020,430370000.0
187,84.9827,1,2019,1459800000.0
188,84.9827,1,2019,1405990000.0
189,64.26,1,2019,363000000.0
190,58.32,0,2020,199199000.0
191,113.3376,0,2020,675000000.0
192,57.32,1,2020,300500000.0
193,90.17,0,2019,335000000.0
194,84.42,0,2020,790403080.0
195,59.94,0,2020,839999000.0
196,84.94,0,2020,1783100000.0
197,9.9483,1,2020,73100000.0
198,84.58,0,2020,843350000.0
199,36.34,0,2020,451990000.0
200,49.77,0,2020,388989000.0
201,12.77,1,2019,110125690.0
202,45.9,0,2018,481007700.0
203,226.75,0,2019,1788888888.0
204,364.04,0,2019,2313999000.0
205,218.58,0,2020,4111000000.0
206,84.93,0,2020,618800000.0
207,12.9463,0,2020,102320000.0
208,12.5803,0,2020,99519000.0
209,192.86,1,2019,1231000000.0
210,115.24,0,2020,3155150000.0
211,244.32,0,2019,6011000000.0
212,59.1,1,2020,702365999.0
213,116.965,0,2019,1328810000.0
214,137.45,1,2020,1751010000.0
215,176.048,0,2020,3110000000.0
216,92.08,0,2020,1500000000.0
217,59.82,0,2020,491999990.0
218,84.3,0,2020,1085550000.0
219,79.91,0,2020,631000000.0
220,30.69,1,2020,164950000.0
221,15.55,1,2020,76200000.0
222,84.9,1,2018,839900000.0
223,62.11,1,2019,570000100.0
224,59.88,0,2019,605899990.0
225,101.62,1,2020,1153300000.0
226,170.45,1,2020,1355000000.0
227,42.48,1,2020,170400000.0
228,59.98,1,2020,619900000.0
229,14.579,0,2019,110970000.0
230,12.04,1,2020,112000000.0
231,27.18,1,2020,215000000.0
232,114.48,0,2020,681110000.0
233,12.4,1,2020,122000000.0
234,84.5802,0,2020,1200011000.0
235,16.01,1,2020,74547000.0
236,84.98,0,2020,1321500000.0
237,100.44,0,2019,241000000.0
238,101.49,1,2019,830100000.0
239,101.49,1,2019,963100000.0
240,134.63,0,2020,892000000.0
241,139.58,1,2019,459150000.0
242,59.97,0,2020,541661600.0
243,58.43,1,2019,567100000.0
244,126.43,0,2020,1265500000.0
245,187.41,0,2020,1500990000.0
246,59.928,0,2019,1046990000.0
247,43.2,1,2019,571230000.0
248,43.8,1,2020,225000000.0
249,84.0152,0,2020,405000000.0
250,65.01,1,2019,310000000.0
251,84.93,0,2019,386000000.0
252,187.44,1,2019,1518100000.0
253,16.95,1,2019,163000000.0
254,12.03,1,2019,108800000.0
255,102.7,0,2020,1582000000.0
256,52.06,1,2020,1182000000.0
257,83.86,0,2020,599900000.0
258,151.76,0,2020,1970500000.0
259,119.98,0,2020,911000000.0
260,89.115,1,2019,3030300000.0
261,9.07,1,2019,170010000.0
262,177.86,0,2020,1237000000.0
263,29.115,1,2020,105890000.0
264,120.6939,0,2020,1265990000.0
265,84.741,1,2020,649743360.0
266,84.4,1,2019,766660000.0
267,142.26,0,2019,1377700000.0
268,51.18,0,2019,131800000.0
269,13.97,0,2019,102000010.0
270,58.23,0,2019,242550000.0
271,68.75,1,2020,630000000.0
272,180.667,0,2020,1220000010.0
273,84.97,0,2019,707778770.0
274,59.67,0,2019,837000000.0
275,59.76,1,2019,273400000.0
276,84.59,0,2019,1183110000.0
277,114.99,0,2019,861867000.0
278,84.74,1,2019,572000000.0
279,84.92,0,2019,1410000000.0
280,101.94,0,2019,732100000.0
281,84.18,0,2020,452600000.0
282,84.99700000000001,1,2020,787570000.0
283,198.95,0,2020,681830000.0
284,79.44,0,2020,285880000.0
285,114.69,0,2019,980010000.0
286,101.95,0,2019,1060100000.0
287,226.45,0,2019,2187000000.0
288,39.69,0,2020,731519000.0
289,66.48,1,2020,380000800.0
290,59.84,1,2020,712500000.0
291,84.96,0,2020,707070700.0
292,84.83,0,2020,715450000.0
293,61.19,0,2018,1773100000.0
294,158.24,0,2019,1632999999.0
295,107.64,0,2019,2413099999.0
296,201.32,0,2020,1680090000.0
297,229.77,0,2019,2800000000.0
298,74.47,0,2019,485000000.0
299,54.11,0,2019,1661230000.0
300,84.98,0,2018,803770000.0
301,84.96,0,2019,634080000.0
302,84.97,0,2019,1076400000.0
303,12.23,0,2019,96100000.0
304,13.39,0,2019,90900000.0
305,163.85,0,2019,2910000000.0
306,119.96,0,2019,655700000.0
307,133.98,1,2019,753750000.0
308,141.648,0,2019,2806880000.0
309,111.01,0,2019,2741000000.0
310,42.48,1,2019,221009000.0
311,84.81,0,2018,1498789000.0
312,81.87,0,2018,193200000.0
313,107.96,0,2019,608900000.0
314,84.97,0,2019,924990000.0
315,84.445,1,2019,1380000000.0
316,100.82,0,2019,1843500000.0
317,12.9463,0,2019,115050000.0
318,85.0,0,2019,734444400.0
319,190.14,0,2020,1950000000.0
320,114.98,0,2020,1088920000.0
321,83.85,0,2020,468980000.0
322,84.69,0,2020,523777000.0
323,244.84,1,2019,1500000000.0
324,244.84,1,2019,1536000000.0
325,49.77,0,2019,302990000.0
326,75.8,1,2019,313500000.0
327,134.77,0,2020,1258000000.0
328,84.98,0,2019,887060000.0
329,141.21,0,2019,2501001000.0
330,167.71,1,2019,933260000.0
331,80.64,0,2020,838080000.0
332,39.6,0,2020,545799999.0
333,51.27,1,2019,410000000.0
334,217.86,0,2019,4052000000.0
335,109.5,0,2019,821899000.0
336,24.31900000000001,1,2019,213600000.0
337,59.88,0,2019,635700000.0
338,84.92,0,2020,432015000.0
339,115.56,0,2020,674110000.0
340,114.61,0,2020,836100000.0
341,105.44,1,2019,324880000.0
342,12.6,1,2019,120000000.0
343,124.02,0,2020,3151000000.0
344,134.51,1,2020,907399000.0
345,59.92,0,2019,335120000.0
346,12.9463,0,2019,99490000.0
347,84.84,0,2019,678950000.0
348,74.48,0,2020,351999900.0
349,59.59,1,2020,447270000.0
350,59.95,0,2020,701550000.0
351,194.46,1,2019,1351999999.0
352,83.81,0,2019,451999000.0
353,122.867,1,2019,1600859999.0
354,35.39,1,2019,234895000.0
355,33.2,1,2019,187000000.0
356,84.64,0,2018,527000000.0
357,59.73,0,2019,805500000.0
358,75.02,1,2019,601200000.0
359,118.2086,1,2019,1432330000.0
360,66.68,1,2019,474700000.0
361,64.39,0,2020,529000000.0
362,65.44,1,2019,360000000.0
363,84.87,0,2019,930011000.0
364,84.90700000000002,0,2019,952500000.0
365,84.935,0,2019,645111111.0
366,106.45,0,2019,1430000000.0
367,109.32,0,2019,1630000000.0
368,7.28,1,2019,20300000.0
370,129.37,0,2019,680316000.0
371,11.0,0,2019,103100000.0
372,59.93,0,2020,702359000.0
373,59.9,0,2020,632111112.0
374,30.69,1,2019,136000000.0
375,134.8836,0,2018,1032000000.0
376,161.08,0,2019,1672741001.0
377,119.5,1,2019,1024200000.0
378,13.61,1,2019,180000000.0
379,59.67,0,2019,418580000.0
380,84.2,0,2020,763200000.0
381,124.55,0,2020,1650000000.0
382,78.8,1,2019,475240000.0
383,84.95,0,2019,938000000.0
384,167.62,1,2019,1007010000.0
385,26.36,1,2019,131990000.0
386,93.55,0,2019,733550000.0
387,84.98,0,2019,428006000.0
388,84.86,1,2019,726090000.0
389,60.67,1,2019,517000000.0
390,88.74,0,2020,643006000.0
391,102.45,0,2020,720010000.0
392,55.87,0,2019,385000000.0
393,127.95,0,2019,1551000000.0
394,149.74,0,2019,1450000000.0
395,199.06,0,2019,1499999990.0
396,12.84,1,2019,76300000.0
397,147.37,0,2019,1270000000.0
398,123.974,1,2019,1500000000.0
399,84.76,0,2019,1323700000.0
400,18.88,1,2019,260000000.0
401,96.88,1,2019,626116000.0
402,84.88,0,2019,1521100000.0
403,120.936,1,2019,1350990000.0
404,84.27,0,2019,608861600.0
405,76.23,1,2019,491250000.0
406,14.315,0,2019,92085000.0
407,184.08,0,2019,1253000000.0
408,59.94,1,2019,334700000.0
409,84.94,0,2019,665100000.0
410,12.05,1,2019,121000000.0
411,84.94,0,2019,842660000.0
412,73.17,0,2019,440200000.0
413,59.76,0,2019,463555800.0
414,84.78,0,2019,251100000.0
415,132.96,0,2019,828860000.0
416,7.96,1,2020,54259800.0
417,39.6,0,2020,204999000.0
418,12.04,1,2019,92010000.0
419,73.07,0,2020,374000000.0
420,84.95,1,2018,688700000.0
421,149.17,0,2019,1872450000.0
422,84.92,0,2019,471200000.0
423,177.86,0,2019,1072230000.0
424,59.96,0,2019,711100000.0
425,167.14,1,2019,918500000.0
426,134.91,1,2019,752270000.0
427,84.69,0,2019,1158999990.0
428,114.7,0,2019,702510000.0
429,84.56,0,2019,532999999.0
430,16.62,0,2019,158500000.0
431,143.51,0,2019,838000000.0
432,93.03,0,2019,336000000.0
433,73.94,0,2019,715200000.0
434,53.16,0,2019,271812000.0
435,157.21,1,2018,843999900.0
436,47.25,1,2019,144844400.0
437,84.741,0,2019,611670007.0
438,84.71,0,2019,559018000.0
439,124.76,0,2019,1191100000.0
440,59.97,0,2019,703861600.0
441,143.13,0,2019,828920000.0
442,118.2086,0,2019,1383900000.0
443,84.9827,0,2019,1199900000.0
444,72.84,1,2019,551100000.0
445,59.94,0,2019,372350000.0
446,137.47,0,2019,1961000000.0
447,13.79,0,2019,77270000.0
448,79.11,1,2018,325677000.0
449,47.29,1,2019,405000000.0
450,84.75,0,2019,1308999990.0
451,104.75,0,2019,810010000.0
452,84.88,0,2019,1325843200.0
453,59.96,1,2019,2017000000.0
454,84.97,0,2019,605108000.0
455,84.83,0,2019,705432000.0
456,59.895,0,2019,512990000.0
457,41.32,0,2019,237777777.0
458,83.62,0,2019,423200000.0
459,59.99,0,2019,215200000.0
460,54.54,0,2019,275190000.0
461,58.25,0,2019,126650000.0
462,31.19,1,2019,271000000.0
463,13.79,0,2019,83710000.0
464,114.96,1,2019,1075300000.0
465,84.995,0,2019,725660000.0
466,79.96,1,2019,390870000.0
467,78.8,0,2019,388860000.0
468,84.8681,0,2019,736090000.0
469,84.84,0,2019,720000100.0
470,114.68,0,2019,617000000.0
471,84.97,0,2019,472100000.0
472,94.61,0,2019,986131000.0
473,84.87,1,2019,610999999.0
474,59.94,0,2019,333100000.0
475,21.94,1,2019,111883300.0
476,134.27,0,2019,628000000.0
477,59.88,0,2019,386110000.0
478,134.64,0,2019,515819000.0
479,59.4,0,2019,356000000.0
480,68.4,0,2019,340000000.0
481,38.25,1,2018,105690000.0
482,113.25,0,2019,963989000.0
483,157.07,1,2019,1200111000.0
484,63.76,0,2019,1334990000.0
485,84.87100000000002,0,2019,1391000000.0
486,100.1,0,2019,622000000.0
487,84.6,1,2019,661710000.0
488,16.0,1,2019,160000000.0
489,114.85,0,2018,614190000.0
490,84.97,0,2018,682000000.0
491,84.949,0,2019,951880000.0
492,65.37,1,2019,290860000.0
493,84.98,1,2019,361600000.0
494,134.2,0,2019,691110000.0
495,74.83,0,2019,728899000.0
496,42.365,1,2019,376800000.0
497,39.84,0,2019,217770000.0
498,84.8778,1,2019,817120000.0
499,126.28,0,2019,750030000.0
500,59.39,1,2019,360950000.0
501,84.95,0,2019,545511000.0
502,159.97,0,2019,1356000000.0
503,84.975,1,2019,471110000.0
504,26.57,0,2019,195200000.0
505,117.168,0,2019,620010000.0
506,97.36,0,2019,792310000.0
507,88.63,0,2019,584000000.0
508,114.48,1,2018,479799000.0
509,85.0,1,2019,722690000.0
510,84.88,0,2019,1016700000.0
511,84.87,0,2019,781880000.0
512,105.45,0,2018,1137630000.0
513,114.48,0,2018,470112000.0
514,140.13,0,2018,2725000000.0
515,84.83,0,2019,497000000.0
516,84.98,0,2019,1134100000.0
517,79.777,0,2019,899900000.0
518,66.05,1,2019,715000000.0
519,243.83,0,2019,2222222000.0
520,29.99,0,2019,289999000.0
521,84.56,0,2019,492550000.0
522,157.29,0,2019,1301550000.0
523,67.14,1,2019,242000000.0
524,56.61,1,2019,316439999.0
525,128.66,1,2019,1313111000.0
526,106.54,1,2019,542000000.0
527,84.92,0,2019,381900000.0
528,114.986,0,2019,1035799000.0
529,39.7,0,2018,245340000.0
530,44.5,1,2019,323990000.0
531,84.18,1,2019,331010000.0
532,84.81700000000002,0,2019,617646000.0
533,112.03,0,2019,661990000.0
534,59.42,0,2019,289000900.0
535,114.76,0,2019,551300000.0
536,134.79,0,2019,880000000.0
537,84.85,0,2019,478899900.0
538,118.381,0,2019,760950000.0
539,59.928,0,2019,648820000.0
540,68.86,1,2019,701000050.0
541,16.17,1,2019,170010000.0
542,59.59,0,2019,208220000.0
543,59.94,1,2019,395190000.0
544,59.89,1,2019,743000000.0
545,84.81,0,2019,1125000000.0
546,151.189,0,2019,1610000000.0
547,84.99,1,2019,1752112000.0
548,42.48,0,2019,426409900.0
549,49.94,1,2019,427111110.0
550,59.99,1,2019,290399999.0
551,84.79,1,2019,643000000.0
552,59.855,0,2019,570600000.0
553,46.8,0,2019,266336000.0
554,177.764,0,2018,3881100000.0
555,84.74,1,2018,642920000.0
556,59.4,1,2019,599990000.0
557,114.78,1,2019,748550000.0
558,114.9,0,2019,1553390000.0
559,84.97,0,2019,800450000.0
560,42.48,0,2019,811000000.0
561,84.54,1,2018,811599000.0
562,84.97,1,2019,685900000.0
563,84.98299999999998,0,2019,463999999.0
564,84.902,0,2018,615600000.0
565,59.4,0,2019,316333300.0
